simulated time	num cells	num division	num death	wall time	oxygen	tnf
0	1137	1137	0	0.0769978	18999	274.461
40	1229	92	0	101.975	3.72851e-06	3.07754
80	1248	19	0	94.4658	7.06659e-16	0.0126039
120	1268	20	0	94.1435	1.26794e-25	5.1618e-05
160	1289	21	0	94.3848	2.12689e-35	2.11393e-07
200	1333	44	0	94.2588	3.2805e-45	8.65707e-10
240	1378	45	0	94.6512	4.6633e-55	3.54523e-12
280	1435	57	0	95.0606	6.06829e-65	1.45181e-14
320	1494	59	0	94.6339	7.16436e-75	5.94523e-17
360	1549	56	1	95.5375	7.69125e-85	2.43456e-19
400	1642	93	0	96.0039	7.48593e-95	9.96926e-22
440	1740	101	3	96.6536	6.53619e-105	4.08224e-24
480	1854	117	3	98.3697	5.10378e-115	1.67157e-26
520	2003	152	3	98.4717	3.50109e-125	6.84453e-29
560	2114	115	4	99.8528	2.09488e-135	2.80255e-31
600	2188	77	3	100.418	1.09017e-145	1.1475e-33
640	2294	109	3	100.504	4.85601e-156	4.69826e-36
680	2386	96	4	102.204	1.81323e-166	1.92357e-38
720	2426	46	6	102.483	5.68964e-177	7.87525e-41
760	2460	34	0	103.004	1.51627e-187	3.22407e-43
800	2505	53	8	108.837	3.411e-198	190.399
840	2580	81	6	103.25	6.41089e-209	0.779432
880	2655	80	5	104.025	1.00715e-219	0.00319058
920	2758	110	7	106.035	1.33979e-230	1.30601e-05
960	2859	112	11	104.85	1.50137e-241	5.34577e-08
1000	2985	129	3	106.401	1.42284e-252	2.18806e-10
1040	3129	151	7	106.65	1.13217e-263	8.95555e-13
1080	3316	194	7	108.706	7.36034e-275	3.66531e-15
1120	3535	224	5	109.693	3.85056e-286	1.50008e-17
1160	3797	269	7	112.831	1.6171e-297	6.13902e-20
1200	4020	229	6	112.853	0	2.51227e-22
1240	4187	170	3	112.582	0	1.02804e-24
1280	4386	205	6	115.242	0	4.20661e-27
1320	4556	175	5	115.603	0	1.72118e-29
1360	4631	82	7	118.824	0	7.04193e-32
1400	4701	78	8	118.333	0	2.88089e-34
1440	4787	97	11	116.23	0	1.1785e-36
1440.02	4794	8	1	0.562044	0	1.17527e-36
