simulated time	num cells	num division	num death	wall time	oxygen	tnf
0	1137	1137	0	0.0778973	18999	274.461
40	1228	91	0	145.415	3.73221e-06	7.30076
80	1246	18	0	124.574	7.17576e-16	0.0594455
120	1267	21	0	124.609	1.41067e-25	0.0283378
160	1285	18	0	125.769	2.89241e-35	0.00794349
200	1313	28	0	123.9	5.68971e-45	0.00127059
240	1344	31	0	123.589	1.0388e-54	1.9376e-05
280	1379	35	0	123.634	1.75751e-64	7.93507e-08
320	1424	45	0	126.579	2.74376e-74	3.24961e-10
360	1469	46	1	126.704	3.96792e-84	1.33078e-12
400	1545	77	1	129.841	5.30927e-94	5.44971e-15
440	1636	99	8	124.992	6.48045e-104	2.23169e-17
480	1735	112	13	133.017	7.11837e-114	9.1388e-20
520	1856	151	30	131.38	6.91286e-124	3.74228e-22
560	1941	118	33	131.43	5.89606e-134	1.53241e-24
600	2000	84	25	137.07	4.44857e-144	6.27486e-27
640	2098	105	7	136.206	2.9255e-154	2.56934e-29
680	2194	100	4	135.377	1.61601e-164	1.05203e-31
720	2226	36	4	138.661	7.60312e-175	4.30742e-34
760	2252	29	3	136.406	3.05262e-185	1.76357e-36
800	2266	22	8	154.979	1.05129e-195	449.389
840	2324	59	1	136.77	3.07812e-206	1.86355
880	2370	49	3	136.909	9.16979e-217	0.0628176
920	2410	44	4	137.061	3.75835e-227	0.0220973
960	2450	45	5	136.542	1.64408e-237	0.00519002
1000	2504	62	8	136.796	6.57043e-248	0.000268257
1040	2568	68	4	134.506	2.34965e-258	1.09825e-06
1080	2684	118	2	137.588	7.44855e-269	4.49626e-09
1120	2833	153	4	140.755	2.06548e-279	1.84075e-11
1160	3068	242	7	139.431	4.83843e-290	7.53576e-14
1200	3271	210	7	143.899	9.48687e-301	3.08497e-16
1240	3425	177	23	142.117	0	1.26288e-18
1280	3601	200	24	146.355	0	5.16961e-21
1320	3740	182	43	147.28	0	2.1161e-23
1360	3766	80	54	149.522	0	8.66156e-26
1400	3798	55	23	149.345	0	3.54514e-28
1440	3835	45	8	147.406	0	1.45093e-30
1440.02	3837	2	0	0.647862	0	1.44694e-30
