simulated time	num cells	num division	num death	wall time	oxygen	tnf
0	1137	1137	0	0.076038	18999	274.461
40	1229	92	0	101.507	3.70954e-06	3.07754
80	1245	16	0	93.338	6.9608e-16	0.0126039
120	1265	20	0	93.7211	1.23053e-25	5.16178e-05
160	1288	23	0	93.7138	2.02456e-35	2.11391e-07
200	1336	48	0	94.215	3.05576e-45	8.657e-10
240	1381	45	0	95.2055	4.24749e-55	3.54519e-12
280	1433	52	0	95.1968	5.38531e-65	1.45179e-14
320	1496	63	0	95.609	6.2028e-75	5.94511e-17
360	1564	68	0	95.6574	6.50866e-85	2.43449e-19
400	1657	93	0	96.2707	6.16638e-95	9.96896e-22
440	1751	94	0	96.7185	5.23267e-105	4.0821e-24
480	1853	104	2	98.718	3.97575e-115	1.67151e-26
520	2019	168	2	99.554	2.65768e-125	6.84424e-29
560	2132	115	2	100.074	1.53889e-135	2.80241e-31
600	2212	84	4	101.186	7.69021e-146	1.14743e-33
640	2316	104	0	101.766	3.31098e-156	4.69797e-36
680	2404	90	2	101.7	1.18404e-166	1.92344e-38
720	2443	44	5	109.414	3.57885e-177	190.401
760	2474	36	5	103.107	9.14597e-188	0.779489
800	2522	51	3	103.179	1.97637e-198	0.00319102
840	2602	86	6	103.099	3.6092e-209	1.30627e-05
880	2684	87	5	103.903	5.50703e-220	5.34715e-08
920	2780	103	7	106.835	7.1453e-231	2.18875e-10
960	2882	111	9	106.367	7.74463e-242	8.95889e-13
1000	3011	135	6	107.037	7.05882e-253	3.6669e-15
1040	3177	170	4	107.887	5.35376e-264	1.50082e-17
1080	3349	176	4	109.533	3.31996e-275	6.14247e-20
1120	3554	214	9	110.633	1.6608e-286	2.51386e-22
1160	3857	306	3	112.284	6.56617e-298	1.02878e-24
1200	4080	225	2	113.433	0	4.21002e-27
1240	4231	161	10	113.283	0	1.72276e-29
1280	4425	207	13	115.662	0	7.0492e-32
1320	4585	166	6	116.244	0	2.88422e-34
1360	4674	94	5	118.475	0	1.18002e-36
1400	4724	55	5	119.304	0	4.82746e-39
1440	4823	111	12	125.112	0	48.1488
1440.02	4825	3	1	0.772056	0	48.0166
