simulated time	num cells	num division	num death	wall time	oxygen	tnf
0	1137	1137	0	0.0735203	18999	274.461
40	1231	94	0	105.658	3.72116e-06	4.15345
80	1239	8	0	94.6595	7.02223e-16	0.0171451
120	1266	27	0	94.7222	1.25467e-25	7.06612e-05
160	1298	32	0	95.0853	2.09449e-35	2.89381e-07
200	1336	38	0	94.4509	3.21353e-45	1.18509e-09
240	1382	46	0	95.2898	4.56243e-55	4.85317e-12
280	1437	55	0	95.3258	6.01658e-65	1.98743e-14
320	1489	52	0	96.011	7.19365e-75	8.13865e-17
360	1555	66	0	96.6957	7.85848e-85	3.33277e-19
400	1653	99	1	95.6851	7.78395e-95	1.36474e-21
440	1747	101	7	97.4138	6.90048e-105	5.58839e-24
480	1852	107	2	98.7809	5.44339e-115	2.28831e-26
520	1990	142	4	98.8738	3.75118e-125	9.36988e-29
560	2117	130	3	99.0446	2.23627e-135	3.83658e-31
600	2189	75	3	100.342	1.16217e-145	1.57088e-33
640	2285	101	5	100.345	5.1747e-156	6.43173e-36
680	2370	93	8	100.625	1.91224e-166	2.63329e-38
720	2405	40	5	101.922	6.00616e-177	1.07809e-40
760	2443	39	1	111.399	1.60574e-187	32.6685
800	2495	58	6	103.114	3.63152e-198	0.133738
840	2560	71	6	102.609	6.99043e-209	0.000547472
880	2650	94	4	102.976	1.13199e-219	2.24107e-06
920	2750	107	7	104.6	1.53933e-230	9.17351e-09
960	2847	102	5	103.843	1.75569e-241	3.75492e-11
1000	2979	138	6	105.759	1.68718e-252	1.53692e-13
1040	3154	180	5	106.691	1.33401e-263	6.2905e-16
1080	3329	179	4	109.701	8.62002e-275	2.57457e-18
1120	3544	222	7	109.166	4.58658e-286	1.05368e-20
1160	3798	259	5	112.253	1.94322e-297	4.31217e-23
1200	4030	242	10	114.999	0	1.76467e-25
1240	4179	158	9	114.082	0	7.22122e-28
1280	4367	194	6	117.295	0	2.95483e-30
1320	4533	174	8	115.802	0	1.20901e-32
1360	4613	85	5	117.727	0	4.94647e-35
1400	4678	74	9	116.885	0	2.02363e-37
