-417.5;-492.5;-492.5;2.01067e-09
-342.5;-492.5;-492.5;2.02609e-09
-312.5;-492.5;-492.5;2.03464e-09
-252.5;-492.5;-492.5;2.05513e-09
-222.5;-492.5;-492.5;2.06669e-09
-207.5;-492.5;-492.5;2.0727e-09
-177.5;-492.5;-492.5;2.08503e-09
-162.5;-492.5;-492.5;2.09127e-09
-132.5;-492.5;-492.5;2.10371e-09
-117.5;-492.5;-492.5;2.10984e-09
47.5;-492.5;-492.5;2.16042e-09
62.5;-492.5;-492.5;2.16263e-09
77.5;-492.5;-492.5;2.16434e-09
107.5;-492.5;-492.5;2.1663e-09
182.5;-492.5;-492.5;2.16306e-09
197.5;-492.5;-492.5;2.1612e-09
212.5;-492.5;-492.5;2.15902e-09
287.5;-492.5;-492.5;2.14477e-09
302.5;-492.5;-492.5;2.14158e-09
317.5;-492.5;-492.5;2.13839e-09
332.5;-492.5;-492.5;2.13524e-09
347.5;-492.5;-492.5;2.13218e-09
362.5;-492.5;-492.5;2.12925e-09
377.5;-492.5;-492.5;2.12649e-09
482.5;-492.5;-492.5;2.11465e-09
-492.5;-477.5;-492.5;2.00483e-09
-477.5;-477.5;-492.5;2.00523e-09
-372.5;-477.5;-492.5;2.019e-09
-342.5;-477.5;-492.5;2.02626e-09
-312.5;-477.5;-492.5;2.03485e-09
-282.5;-477.5;-492.5;2.04463e-09
-267.5;-477.5;-492.5;2.04991e-09
-237.5;-477.5;-492.5;2.06114e-09
-207.5;-477.5;-492.5;2.07307e-09
-117.5;-477.5;-492.5;2.11039e-09
-102.5;-477.5;-492.5;2.11642e-09
-87.5;-477.5;-492.5;2.12229e-09
-72.5;-477.5;-492.5;2.12795e-09
17.5;-477.5;-492.5;2.15538e-09
122.5;-477.5;-492.5;2.16739e-09
197.5;-477.5;-492.5;2.16198e-09
212.5;-477.5;-492.5;2.15978e-09
272.5;-477.5;-492.5;2.14857e-09
332.5;-477.5;-492.5;2.13579e-09
407.5;-477.5;-492.5;2.12208e-09
497.5;-477.5;-492.5;2.11467e-09
-492.5;-462.5;-492.5;2.00502e-09
-477.5;-462.5;-492.5;2.00542e-09
-432.5;-462.5;-492.5;2.00904e-09
-387.5;-462.5;-492.5;2.01616e-09
-297.5;-462.5;-492.5;2.04005e-09
-252.5;-462.5;-492.5;2.056e-09
-192.5;-462.5;-492.5;2.08002e-09
-132.5;-462.5;-492.5;2.10527e-09
-72.5;-462.5;-492.5;2.12924e-09
-42.5;-462.5;-492.5;2.1399e-09
-27.5;-462.5;-492.5;2.14475e-09
-12.5;-462.5;-492.5;2.14923e-09
2.5;-462.5;-492.5;2.15332e-09
17.5;-462.5;-492.5;2.15697e-09
107.5;-462.5;-492.5;2.16884e-09
122.5;-462.5;-492.5;2.16907e-09
152.5;-462.5;-492.5;2.16812e-09
167.5;-462.5;-492.5;2.16698e-09
182.5;-462.5;-492.5;2.16544e-09
212.5;-462.5;-492.5;2.16128e-09
242.5;-462.5;-492.5;2.15597e-09
257.5;-462.5;-492.5;2.15299e-09
347.5;-462.5;-492.5;2.13375e-09
377.5;-462.5;-492.5;2.12794e-09
407.5;-462.5;-492.5;2.12297e-09
497.5;-462.5;-492.5;2.11545e-09
-462.5;-447.5;-492.5;2.00653e-09
-417.5;-447.5;-492.5;2.01138e-09
-402.5;-447.5;-492.5;2.01378e-09
-372.5;-447.5;-492.5;2.01973e-09
-342.5;-447.5;-492.5;2.02713e-09
-282.5;-447.5;-492.5;2.04584e-09
-267.5;-447.5;-492.5;2.05123e-09
-192.5;-447.5;-492.5;2.0812e-09
-162.5;-447.5;-492.5;2.094e-09
-57.5;-447.5;-492.5;2.13672e-09
-42.5;-447.5;-492.5;2.14199e-09
-27.5;-447.5;-492.5;2.14692e-09
2.5;-447.5;-492.5;2.15563e-09
17.5;-447.5;-492.5;2.15935e-09
32.5;-447.5;-492.5;2.1626e-09
47.5;-447.5;-492.5;2.16536e-09
62.5;-447.5;-492.5;2.16763e-09
92.5;-447.5;-492.5;2.17063e-09
107.5;-447.5;-492.5;2.17135e-09
122.5;-447.5;-492.5;2.17158e-09
137.5;-447.5;-492.5;2.17131e-09
167.5;-447.5;-492.5;2.16939e-09
197.5;-447.5;-492.5;2.16583e-09
257.5;-447.5;-492.5;2.15501e-09
287.5;-447.5;-492.5;2.14851e-09
332.5;-447.5;-492.5;2.13852e-09
347.5;-447.5;-492.5;2.13531e-09
377.5;-447.5;-492.5;2.12936e-09
392.5;-447.5;-492.5;2.1267e-09
407.5;-447.5;-492.5;2.12428e-09
422.5;-447.5;-492.5;2.12216e-09
437.5;-447.5;-492.5;2.12035e-09
452.5;-447.5;-492.5;2.11887e-09
482.5;-447.5;-492.5;2.11698e-09
-477.5;-432.5;-492.5;2.0061e-09
-417.5;-432.5;-492.5;2.01184e-09
-402.5;-432.5;-492.5;2.01427e-09
-357.5;-432.5;-492.5;2.02387e-09
-282.5;-432.5;-492.5;2.0468e-09
-222.5;-432.5;-492.5;2.07006e-09
-162.5;-432.5;-492.5;2.09579e-09
-147.5;-432.5;-492.5;2.10234e-09
-132.5;-432.5;-492.5;2.10886e-09
-102.5;-432.5;-492.5;2.12161e-09
