simulated time	num cells	num division	num death	wall time	oxygen	tnf
0	1137	1137	0	0.0813751	18999	274.461
40	1228	91	0	101.32	3.73066e-06	2.21416
80	1243	15	0	97.0573	7.07894e-16	0.00906797
120	1267	24	0	97.1718	1.2695e-25	3.71369e-05
160	1295	28	0	96.4504	2.11436e-35	1.52088e-07
200	1336	41	0	97.0138	3.25926e-45	6.22839e-10
240	1376	40	0	96.6334	4.6074e-55	2.55064e-12
280	1429	53	0	97.9089	6.01842e-65	1.04452e-14
320	1486	57	0	98.2819	7.15765e-75	4.27734e-17
360	1555	69	0	99.3225	7.76539e-85	1.75156e-19
400	1643	91	3	98.4362	7.666e-95	7.1725e-22
440	1739	100	4	98.1541	6.84832e-105	2.93702e-24
480	1852	114	1	100.402	5.46901e-115	1.20264e-26
520	2017	167	2	101.162	3.8067e-125	4.92443e-29
560	2108	94	3	100.026	2.28625e-135	2.01635e-31
600	2188	84	4	101.997	1.19118e-145	8.25592e-34
640	2294	111	5	103.403	5.31852e-156	3.38027e-36
680	2377	87	4	103.711	2.0079e-166	1.38396e-38
720	2407	35	5	104.797	6.37434e-177	5.66604e-41
760	2454	53	6	107.235	1.71921e-187	8.70852
800	2501	54	7	104.721	3.88682e-198	0.0356507
840	2569	77	9	105.769	7.40726e-209	0.000145941
880	2642	77	4	107.149	1.19428e-219	5.97405e-07
920	2730	92	4	107.453	1.64817e-230	2.44538e-09
960	2840	117	7	106.998	1.8959e-241	1.00094e-11
1000	2986	153	7	108.874	1.80869e-252	4.09692e-14
1040	3130	149	5	107.9	1.43495e-263	1.67684e-16
1080	3320	193	3	111.294	9.4128e-275	6.86297e-19
1120	3556	241	5	111.644	5.03429e-286	2.80877e-21
1160	3835	282	3	114.458	2.09588e-297	1.14949e-23
1200	4022	193	6	115.516	0	4.70404e-26
1240	4168	151	5	113.945	0	1.92494e-28
1280	4362	201	7	117	0	7.8766e-31
1320	4521	170	11	116.387	0	3.2228e-33
1360	4599	81	3	119.219	0	1.31856e-35
1400	4694	102	7	119.19	0	5.39431e-38
1440	4801	120	13	120.942	0	2.20669e-40
1440.02	4804	3	0	0.62705	0	2.20063e-40
