simulated time	num cells	num division	num death	wall time	oxygen	tnf
0	1137	1137	0	0.0885439	18999	274.461
40	1226	89	0	108.354	3.72377e-06	5.52155
80	1242	16	0	93.387	7.10624e-16	0.0375266
120	1259	17	0	94.0575	1.33936e-25	0.00950206
160	1284	25	0	94.2378	2.47201e-35	0.00184272
200	1318	34	0	93.9791	4.2522e-45	2.22342e-05
240	1353	35	0	94.4767	6.7585e-55	9.10548e-08
280	1400	47	0	93.6153	9.94583e-65	3.72888e-10
320	1463	63	0	95.0922	1.34242e-74	1.52703e-12
360	1516	53	0	95.4674	1.65153e-84	6.25328e-15
400	1604	91	3	96.1184	1.84197e-94	2.56072e-17
440	1705	105	4	96.253	1.84928e-104	1.0486e-19
480	1805	112	12	97.9545	1.66986e-114	4.29386e-22
520	1948	158	15	98.3626	1.33462e-124	1.75825e-24
560	2037	112	23	99.6216	9.39979e-135	7.1995e-27
600	2107	75	5	99.8854	5.76644e-145	2.94792e-29
640	2213	108	2	100.133	3.0438e-155	1.20702e-31
680	2294	87	6	101.837	1.3617e-165	4.942e-34
720	2325	35	4	114.218	5.14853e-176	86.4223
760	2353	31	3	102.41	1.66284e-186	0.363507
800	2380	29	2	101.219	4.97101e-197	0.014267
840	2426	50	4	102.017	1.39782e-207	0.00366253
880	2459	40	7	101.786	3.48393e-218	0.000572786
920	2531	79	7	104.263	7.56039e-229	0.000166677
960	2613	93	11	103.681	1.42807e-239	6.83936e-07
1000	2724	117	6	104.165	2.32212e-250	2.79968e-09
1040	2894	175	5	104.414	3.23609e-261	1.14602e-11
1080	3068	181	7	106.588	3.81044e-272	4.69095e-14
1120	3289	230	9	107.286	3.74479e-283	1.92007e-16
1160	3557	280	12	110.353	2.9468e-294	7.85889e-19
1200	3756	211	12	111.332	0	3.21654e-21
1240	3902	162	16	110.768	0	1.31643e-23
1280	4093	207	16	113.167	0	5.38746e-26
1320	4237	158	14	114.43	0	2.20468e-28
1360	4309	77	5	114.827	0	9.02153e-31
1400	4339	38	8	115.563	0	3.69136e-33
1440	4372	39	6	125.932	0	5.53031
1440.02	4374	2	0	0.791887	0	5.51514
