Time;ID;x;y;z;radius;volume_total;radius_nuclear;contact_ECM;freezer;polarized_fraction;motility;cell_line;Cell_cell;phase;Cycle;NFkB
320;0;-54.9404;-6.53327;-89.4765;9.6215;3730.93;5.91969;0;0;0.1;0.01;0;2.54756;0;0;-1-1;-1
320;1;-37.3925;-34.9521;-94.3442;8.18267;2294.96;4.9506;0;0;0.1;0.01;0;1.54563;1;0;-1-1;-1
320;2;-33.0092;-11.1946;-92.1525;9.6939;3815.79;5.9344;0;0;0.1;0.01;0;3.66583;0;0;-1-1;-1
320;3;-41.5717;5.17993;-86.8436;10.0193;4213.12;6.10206;0;0;0.1;0.01;0;5.56196;0;0;-1-1;-1
320;4;-38.3729;17.5012;-96.998;8.29539;2391.11;5.03033;0;0;0.1;0.01;0;1.36277;0;0;-1-1;-1
320;5;-24.7074;-41.0043;-86.1031;10.111;4329.82;6.15344;0;0;0.1;0.01;0;4.8635;0;0;-1-1;-1
320;6;-22.7938;-23.958;-85.489;9.92501;4095.26;6.04717;0;0;0.1;0.01;0;5.3159;0;0;-1-1;-1
320;7;-17.2338;-6.74377;-87.0932;9.93828;4111.7;6.06025;0;0;0.1;0.01;0;5.71246;0;0;-1-1;-1
320;8;-19.779;10.5927;-85.0634;9.99036;4176.69;6.09194;0;0;0.1;0.01;0;6.01552;0;0;-1-1;-1
320;9;-19.1182;27.982;-83.973;10.0463;4247.3;6.11121;0;0;0.1;0.01;0;5.1111;0;0;-1-1;-1
320;10;-3.66249;-50.004;-84.1409;9.47669;3564.99;5.82239;0;0;0.1;0.01;0;2.51743;0;0;-1-1;-1
320;11;-8.44475;-34.6411;-85.0979;10.1068;4324.49;6.13957;0;0;0.1;0.01;0;4.63451;0;0;-1-1;-1
320;12;-4.62262;-17.5415;-86.6469;9.99188;4178.6;6.09599;0;0;0.1;0.01;0;4.87621;0;0;-1-1;-1
320;13;-4.56294;2.37101;-83.1337;9.0697;3125.13;5.58207;0;0;0.1;0.01;0;6.53323;0;0;-1-1;-1
320;14;-5.09771;18.9182;-82.3854;9.17525;3235.51;5.63441;0;0;0.1;0.01;0;6.53462;0;0;-1-1;-1
320;15;-3.80088;33.0621;-92.0048;10.2547;4517.02;6.20857;0;0;0.1;0.01;0;4.55705;0;0;-1-1;-1
320;16;13.8495;-42.677;-94.7589;8.51779;2588.63;5.21276;0;0;0.1;0.01;0;2.31113;0;0;-1-1;-1
320;17;9.75342;-21.1804;-91.4628;8.46856;2544;5.16882;0;0;0.1;0.01;0;3.70633;0;0;-1-1;-1
320;18;8.92392;-6.54177;-85.0013;9.92704;4097.78;6.06876;0;0;0.1;0.01;0;5.13896;0;0;-1-1;-1
320;19;9.3547;11.6532;-84.0707;9.92517;4095.45;6.06996;0;0;0.1;0.01;0;5.68727;0;0;-1-1;-1
320;20;11.8871;25.223;-95.0205;9.96062;4139.5;6.06559;0;0;0.1;0.01;0;3.32804;0;0;-1-1;-1
320;21;23.4434;45.5555;-101.892;9.39837;3477.34;5.76391;0;0;0.1;0.01;0;1.74742;0;0;-1-1;-1
320;22;21.1461;-52.9554;-84.1011;10.1727;4409.52;6.182;0;0;0.1;0.01;0;3.97705;0;0;-1-1;-1
320;23;32.1756;-30.6422;-100.616;8.31021;2403.95;5.03029;0;0;0.1;0.01;0;1.37493;0;0;-1-1;-1
320;24;24.0193;-14.7003;-87.175;9.82589;3973.78;6.00902;0;0;0.1;0.01;0;5.68538;0;0;-1-1;-1
320;25;24.2922;2.28972;-86.0619;9.89043;4052.61;6.03931;0;0;0.1;0.01;0;5.46078;0;0;-1-1;-1
320;26;23.7923;20.6737;-83.189;9.98746;4173.05;6.107;0;0;0.1;0.01;0;6.80501;0;0;-1-1;-1
320;27;25.2934;33.1272;-93.4745;8.1858;2297.59;4.94898;0;0;0.1;0.01;0;4.83842;1;0;-1-1;-1
320;28;50.677;-42.5711;-87.6182;8.22009;2326.58;4.9664;0;0;0.1;0.01;0;1.31422;1;0;-1-1;-1
320;29;36.8899;-26.3462;-86.3566;9.66747;3784.66;5.90208;0;0;0.1;0.01;0;5.27445;0;0;-1-1;-1
320;30;52.58;-3.59087;-87.4579;8.99478;3048.32;5.54472;0;0;0.1;0.01;0;3.33461;0;0;-1-1;-1
320;31;50.5331;10.468;-94.0195;9.18341;3244.15;5.64069;0;0;0.1;0.01;0;1.98508;0;0;-1-1;-1
320;32;37.7094;36.7814;-99.6689;8.49541;2568.28;5.1894;0;0;0.1;0.01;0;1.83681;0;0;-1-1;-1
320;33;-75.4469;-13.0764;-70.8399;10.148;4377.59;6.17011;0;0;0.1;0.01;0;3.20269;0;0;-1-1;-1
320;34;-74.4797;-45.8355;-71.2479;8.23114;2335.98;4.97288;0;0;0.1;0.01;0;1.90204;0;0;-1-1;-1
320;35;-63.097;-25.7245;-71.0805;10.1518;4382.47;6.15634;0;0;0.1;0.01;0;4.5422;0;0;-1-1;-1
320;36;-58.5943;-8.3821;-71.9757;9.65761;3773.1;5.9052;0;0;0.1;0.01;0;5.16531;0;0;-1-1;-1
320;37;-57.5982;6.24888;-79.7989;9.47436;3562.36;5.8083;0;0;0.1;0.01;0;4.15591;0;0;-1-1;-1
320;38;-60.4165;35.1659;-71.0396;9.84289;3994.45;6.02294;0;0;0.1;0.01;0;4.67929;0;0;-1-1;-1
320;39;-60.5837;52.8276;-69.5412;10.1916;4434.14;6.18938;0;0;0.1;0.01;0;4.01367;0;0;-1-1;-1
320;40;-48.4376;-51.8827;-74.023;10.0376;4236.24;6.11331;0;0;0.1;0.01;0;4.34194;0;0;-1-1;-1
320;41;-47.3925;-34.9844;-72.3462;10.1699;4405.9;6.1668;0;0;0.1;0.01;0;5.48637;0;0;-1-1;-1
320;42;-43.3206;-10.9431;-79.5926;9.51577;3609.28;5.86514;0;0;0.1;0.01;0;6.60098;0;0;-1-1;-1
320;43;-44.9587;2.23332;-70.1441;9.61687;3725.55;5.88422;0;0;0.1;0.01;0;6.74287;0;0;-1-1;-1
320;44;-46.5333;18.0987;-76.6237;9.82588;3973.77;6.02077;0;0;0.1;0.01;0;5.31143;0;0;-1-1;-1
320;45;-46.2123;43.162;-76.4829;10.1626;4396.47;6.18241;0;0;0.1;0.01;0;3.84766;0;0;-1-1;-1
320;46;-44.7631;59.9096;-72.3115;9.7114;3836.49;5.97431;0;0;0.1;0.01;0;4.38295;0;0;-1-1;-1
320;47;-32.8841;-61.374;-74.4583;9.94711;4122.68;6.05615;0;0;0.1;0.01;0;4.87607;0;0;-1-1;-1
320;48;-28.7363;-35.1363;-76.7483;3.01379;114.664;2.57835;0;0;3.93593e-09;0.01;0;5.3501;100;0;-1-1;-1
320;49;-33.3218;-26.1122;-71.1044;9.94712;4122.69;6.08424;0;0;0.1;0.01;0;7.87405;0;0;-1-1;-1
320;50;-30.098;-2.20844;-78.2007;9.70017;3823.2;5.94364;0;0;0.1;0.01;0;7.16794;0;0;-1-1;-1
320;51;-30.9468;12.3147;-70.9119;10.1318;4356.62;6.15495;0;0;0.1;0.01;0;7.58751;0;0;-1-1;-1
320;52;-32.1076;34.1958;-76.2346;8.29113;2387.43;5.02887;0;0;0.1;0.01;0;4.35091;0;0;-1-1;-1
320;53;-31.8477;49.1555;-68.6844;10.1283;4352.1;6.15371;0;0;0.1;0.01;0;5.80974;0;0;-1-1;-1
320;54;-32.2347;71.1923;-78.9926;8.16767;2282.35;4.94166;0;0;0.1;0.01;0;1.1086;1;0;-1-1;-1
320;55;-22.3613;-72.3321;-80.3619;8.18378;2295.89;4.95039;0;0;0.1;0.01;0;2.09146;1;0;-1-1;-1
320;56;-16.3881;-50.3466;-72.2599;9.83251;3981.82;6.03335;0;0;0.1;0.01;0;7.19787;0;0;-1-1;-1
320;57;-19.4085;-34.9972;-70.0164;9.98151;4165.59;6.09583;0;0;0.1;0.01;0;7.21243;0;0;-1-1;-1
320;58;-21.3949;-14.5986;-71.9356;10.0977;4312.8;6.14297;0;0;0.1;0.01;0;7.5819;0;0;-1-1;-1
320;59;-15.9156;2.25952;-71.0744;10.165;4399.51;6.16765;0;0;0.1;0.01;0;8.2683;0;0;-1-1;-1
320;60;-14.7903;19.4484;-69.4275;9.94865;4124.6;6.09458;0;0;0.1;0.01;0;6.99111;0;0;-1-1;-1
320;61;-18.9315;44.6021;-79.1372;10.0423;4242.13;6.11645;0;0;0.1;0.01;0;4.56806;0;0;-1-1;-1
320;62;-10.6725;60.8032;-78.1129;10.2786;4548.75;6.21749;0;0;0.1;0.01;0;3.53261;0;0;-1-1;-1
320;63;-0.00298264;-58.7434;-69.9326;10.0246;4219.82;6.1084;0;0;0.1;0.01;0;5.64766;0;0;-1-1;-1
320;64;-2.1615;-40.9828;-70.0633;9.93865;4112.16;6.05412;0;0;0.1;0.01;0;7.60029;0;0;-1-1;-1
320;65;-8.24811;-24.9265;-71.885;9.34241;3415.58;5.73179;0;0;0.1;0.01;0;7.38886;0;0;-1-1;-1
320;66;-7.72534;-10.0506;-73.8442;8.19118;2302.12;4.95294;0;0;0.1;0.01;0;6.69532;1;0;-1-1;-1
320;67;-0.466638;9.47063;-69.7629;9.63323;3744.59;5.9016;0;0;0.1;0.01;0;7.11035;0;0;-1-1;-1
320;68;7.95001;29.3078;-79.9515;9.82216;3969.26;6.011;0;0;0.1;0.01;0;6.75737;0;0;-1-1;-1
320;69;-1.21342;45.8563;-80.782;10.1489;4378.77;6.15957;0;0;0.1;0.01;0;5.12233;0;0;-1-1;-1
320;70;8.73341;72.2344;-78.6467;8.17897;2291.84;4.94912;0;0;0.1;0.01;0;1.54666;1;0;-1-1;-1
320;71;15.4153;-66.6502;-67.5629;10.1398;4366.93;6.15858;0;0;0.1;0.01;0;4.19962;0;0;-1-1;-1
320;72;14.5605;-49.8072;-68.2887;9.92254;4092.2;6.06757;0;0;0.1;0.01;0;6.48828;0;0;-1-1;-1
320;73;13.4035;-32.9006;-67.803;9.31787;3388.74;5.7416;0;0;0.1;0.01;0;8.21325;0;0;-1-1;-1
320;74;15.3411;-16.358;-72.427;9.85415;4008.17;6.03462;0;0;0.1;0.01;0;7.83522;0;0;-1-1;-1
